0,1,2,3,4,5,6,7,8,9,10,11,12,13,14,15,16,17,18,19,20,21,22,23,24,25,26,27,28,29,30,31,32,33,34,35,36,37,38,39,40,41,42,43,44,45,46,47,48,49,50,51,52,53,54,55,56,57,58,59,60,61,62,63,64,65,66,67,68,69,70,71,72,73,74,75,76,77,78,79,80,81,82,83,84,85,86,87,88,89,90,91,92,93,94,95,96,97,98,99
-0.07707919762401737,0.02887572806892561,-0.005262893540714647,0.010268054283062093,0.006764721032768074,-0.04266531438181534,-0.06772138695900605,0.0003628735626919496,-0.003266995309092391,-0.12936091360144325,0.09670970658181702,-0.07986205403356378,0.012799123714474326,-0.006496382906697481,-0.0351589793564793,-0.1605700333902894,0.002882586385579621,-0.013773205640138717,0.08231209328840444,-0.1251734408496631,0.10387041534552886,-0.07540519329424648,0.18868453529284895,-0.14701237303224432,0.01684702555380508,-0.06923712655456718,-0.07401007042727308,-0.0864501149526344,0.18927804752901387,-0.045278202160786235,-0.0006114356539948105,0.10372320980152912,-0.07113205963994919,0.16440586498455284,-0.04314313374409846,0.04492063466591478,-0.0015507706963889135,-0.20153817652882539,-0.03181262851276658,-0.20958099209193393,0.10667879078334974,-0.20017764816908803,0.06924874543473657,-0.060247060531600075,-0.015615581890047192,-0.12270379119219506,0.0438352931067747,0.03368470286835192,-0.0621101196280296,0.12772191469052416,0.046529821230643136,0.0005719449112468254,0.13974248221835536,0.012885141507899095,-0.0641801010617197,0.13428462661371304,0.07750764383026361,0.09663602587830382,-0.10418446517488783,0.13371059725588094,0.055187403079006915,0.12669615177332583,-0.08285801062397304,-0.03148693854918913,-0.05050056290150753,0.18291248816518704,-0.026160539238170598,-0.0738087733283384,-0.13906068066226915,-0.20331852903556136,-0.06673394509231761,0.19730696294401728,0.010779853556328408,0.0586076400820407,0.10985712836900327,0.0023794410526345937,0.013253508716464581,-0.02591627530782903,0.025741609532404557,-0.07822886456272939,-0.04538552802400946,0.07041021545537676,-0.16133346466424864,0.07658225670223597,-0.12514052541230516,0.09868194772842365,-0.16755978166780156,0.1486382936182898,-0.08908500067241382,-0.08699268831781277,0.04878689497379254,0.17443562241155547,0.01073221614763391,-0.013394772868158194,0.06394053250505634,0.03722858530196881,-0.06559251055528659,-0.033662272761878574,0.26739529291060377,0.11841648817183752
-0.15724228152395148,-0.023039614973377698,0.019225622204453625,-0.045978719479516685,-0.08432780506419786,-0.06560066671545628,-0.024869320055938452,-0.03504096938221849,-0.007890758930416764,0.05328893900271279,-0.01826414789054431,-0.15602533808299504,-0.08939562489954513,-0.025027562326724873,-0.06445954245471963,-0.18834174108346788,0.05833079393975997,-0.04488732895312995,0.07303555339064383,-0.12490755529286558,0.003597937456010282,-0.10210370778066703,0.018454586844870773,0.03322442232896382,0.04819480310875336,-0.011791381507004362,0.042923504216744034,-0.21679778111992476,-0.08347851074640597,0.12290579476037633,0.04583202881063849,0.03956129360262307,0.13069379671476677,0.1850642518255382,-0.02580834369526796,0.044580462011149485,-0.0850771759290041,-0.13817431850693024,-0.14030551568221697,-0.1601969548722933,0.0192279479863714,-0.18081628125375396,0.22514476739678183,-0.10337506534640171,0.03530695497443299,-0.15080105798441526,0.009835766453213282,0.029876465154674722,0.022165259864059393,0.12777485785907935,-0.1346515306680074,0.03336558353322623,-0.011995582538785694,0.0631485509445067,0.2199108225278215,0.03078128997256539,0.17124139743068262,0.037664322976101235,-0.1381284265712186,0.03603218749868189,0.02845815748072679,-0.0015293021764371205,-0.09530900731921846,0.02818250973873107,-0.04016925954742791,0.09030158705755108,-0.10220909780388422,0.07810583134817572,-0.028308327333834524,0.023286265783632364,-0.09415198126166259,0.13048216759414494,0.19414634766557162,0.038635755567517645,-0.028008674901848017,0.07874340220376942,0.18765923219032377,-0.00044572795611556154,0.010659526306147348,0.03080271861340105,-0.02325802096390303,0.09112877399927721,-0.10215852023654555,0.115178087555692,-0.12853011459001215,0.11102010836537979,-0.16633374862723896,-0.08322883052330966,-0.041950978835401186,-0.0009585897710751676,0.017220728745448655,0.06285029005077185,-0.045533526821763995,0.0368931277599584,0.02601080333878522,0.14936199254306373,-0.03197374915385111,-0.09315944498372918,0.30708531128259475,0.05554793756680635
-0.050217379802666266,-0.06914443805361935,0.0638351148083483,-0.043315556928939195,-0.045570674569625616,-0.15661860493085894,-0.014859442200113124,0.014764930065134288,0.0706711874800133,-0.10041880356927312,0.10879364044787639,-0.177607465104694,-0.007571925451156128,0.016436210233958692,-0.06951550821543369,-0.12959332035698784,0.06885435146029652,0.01287386520946971,0.11154456039179933,-0.13776566329512915,0.1019505893981104,-0.02733405551987405,0.15418387682680457,-0.08450470144979573,0.08910513354155074,-0.06541965870374118,0.0455708942357246,-0.0658544065657272,0.13741582752288312,-0.1350524877174314,-0.037053847434780116,0.11541557369226672,0.020572257049981647,0.1031580207221836,-0.07692890159802422,0.12707685099557878,0.0006743559717057103,-0.27175704277894286,-0.14622333021088207,-0.11622880942636604,-0.02632162879571415,-0.2614378043648804,-0.055360027415876104,-0.101015620442375,-0.04450243196314096,0.02589202716922096,-0.09448774249114895,-0.009102546890490473,-0.13843197106110913,0.07040478662258075,-0.07449647839622583,-0.04063652510358323,0.12854672918730287,-0.00892206970110154,-0.025488540339973463,0.10499160866962277,0.07541307817237966,0.0579009784048384,-0.18204372703134286,0.08419183325351177,0.10785515046742399,0.07831271524888032,-0.09660445775520987,0.036057610738828544,-0.13191925962141282,0.1092346917718332,-0.04339691615829563,-0.06820246525124973,-0.12125284689682536,-0.127051624413429,-0.19436066625375087,0.1699610219089164,0.022670485342494866,0.0325245807919621,0.050156548211081405,0.0078590744083509,0.014999972791045445,-0.0995042285415099,0.0036346673019581124,-0.013594770347638426,0.06331714851408113,0.08853277919460219,-0.15347468005088993,0.06405238049807514,-0.027214518959227805,0.11427167999143252,-0.23540099176789683,0.12883360674544056,-0.1464072512234967,-0.046328067361083636,0.01170181206570762,0.10759826210714736,-0.05903517496165086,-0.01394740606675483,0.03296711247441205,0.028146501729443697,-0.10939757577601197,-0.05557684740627168,0.1513896221736157,0.07314309964256208
-0.023884206780729392,0.0553370078119839,-0.12786778266130425,0.07178378822833688,0.03136215161086416,-0.06496854467850213,-0.0221031254202827,0.16927170355126378,-0.14306719608073998,-0.04676402462046515,0.06439689103447213,-0.16444220035733947,-0.029551170874784146,0.11388866493333509,0.036293893044714594,-0.03330984022715986,0.07630378919132506,-0.08584147984886323,0.1724062967200773,0.12983551481021097,-0.023387272078310137,0.010093363124007583,-0.027479766171347633,-0.07313200708396948,-0.06056017690045347,0.17925471017781652,0.0987489765214846,-0.04833927446091347,-0.05725636410587653,-0.03779468389002919,0.08587355097591448,0.03245148589848999,0.08675616697577282,0.2665384541992322,-0.10712473223703509,0.09730178627101296,-0.13741168991118646,-0.13855216544187976,-0.18204319475223504,-0.12932777481487107,-0.021797634845616014,-0.032181985927542255,-0.06878236139943868,-0.06001031820146831,-0.06640926760811289,-0.0944124498378791,-0.11508347480850153,0.10304167733521985,-0.09655808124385284,0.09588579697215178,0.04726259090183591,-0.00465811319943697,-0.03162443576258458,-0.05230805984117829,-0.2038739939749794,-0.0323428208967278,-0.21289321493153052,-0.12082967095747017,-0.1756562987503192,0.05810858296025192,-0.12682076987244761,0.15395320883506475,-0.12618021750686326,-0.02729542909089229,0.1376172135513149,0.06996132375746712,0.04517215664140796,0.06769740011212129,0.02930066358898713,-0.1035307085585825,-0.1123054249650045,-0.13115669185786544,-0.08977661230011025,0.032562178851491354,0.15779128722718974,0.07314733839533752,0.16199433784741799,-0.11809689235999926,0.07673144354863859,0.06680994652676155,-0.07461808237765594,0.008665163715094647,-0.15632934824043335,0.04233914563214568,-0.06626157376295708,0.001370066919172964,-0.07767070944456676,0.050091756178111936,-0.04235620992002717,-0.08475171784788514,-0.010869783613635397,0.11558225494654842,-0.012685078355078714,-0.09868027690787008,-0.17205723837842535,-0.039354945327228094,0.0056585421047381365,-0.06436981972902142,0.11541677412543316,-0.05547602940020425
0.06494938826104618,-0.005871027938832464,-0.07972953351242341,-0.0005844805952950572,0.05546375371253369,-0.04753810239037291,0.1458573367357747,0.013024367036758763,-0.024860113019639404,0.0057864454513260775,-0.10712924151674605,-0.20782600163003673,0.08636224493031965,0.04792507154334538,-0.021974787392069574,-0.13620271449983232,-0.06528180389730581,0.019934844129756664,0.18055939830636267,0.07514712320658412,-0.05463967564154006,0.09378671985689706,0.08372431916065042,-0.06688112511085459,-0.036526495465414414,0.10254891327628046,-0.004095740998590423,-0.020402106119879394,0.08619379052393919,-0.1393035509131893,-0.07273957485025466,0.05973602704893235,-0.031805026452742025,0.23252167970737544,-0.05200603881307663,0.16235520294007227,-0.15473396999907774,-0.2412182228256564,-0.08030441615687671,-0.11691511896927206,-0.06908631600174826,-0.12353287582497455,-0.02959115556178901,-0.1579327258902284,0.011057633618083639,-0.10472228317349253,-0.016424059256080564,-0.12922810185084038,-0.02087741129306365,0.06996411362866471,0.09968404805407928,-0.006290057778298638,-0.06700099420971334,0.10338765090292987,-0.08708431881760934,-0.0572303946919323,-0.07430796576293838,-0.0787071089302698,-0.07030522628459164,-0.003199545175469754,0.046526014383453364,0.15083641169792072,-0.1994062200299878,0.009589036467520105,0.0706729235681513,0.004959387530638882,0.04808769389739839,0.13919857397129512,-0.06572695741668916,-0.01531809534655841,-0.179104312597068,-0.11302390330868127,0.10073049297626639,-0.04473101022739025,0.1657748733425372,0.03789241828521061,0.2238902422627422,-0.1512429647464519,-0.02857311920188762,0.12183860789182238,-0.014601897478916737,0.08104819571751741,-0.04117882515735266,0.010621830954973379,-0.0407132566182219,0.05587300720552779,-0.16525432295989329,0.026241628636927833,-0.12709580594083722,-0.10486621232480335,-0.02106860105907668,0.16140718808391757,-0.018368858654997884,-0.18496088450638987,-0.024602844625723624,0.0055033973154039765,0.06932446570272288,-0.11622484905605603,0.13029165715222946,0.09968437709983316
-0.03415283122748143,-0.06217900135326727,-0.007720607356721589,-0.01629929199972277,0.001303471563803952,0.036714742941083386,-0.02437188216182995,-0.010728033205160406,0.023101010578566374,-0.0677880230013316,-0.0681035621526731,-0.07080385534065287,-0.023387495702140795,0.0673531811110097,0.0495166622807868,-0.04758971000564797,-0.13564937978198696,-0.04378235799160258,0.12922228924052867,-0.020877195360267133,-0.08915242394525848,-0.014303188537012353,0.02212929757402881,0.0012540595902391038,-0.09538675140963718,0.08674514244659208,0.07265151502745769,-0.018116426412996035,0.02237405169916302,-0.06256265724996721,0.04381317856894349,0.21918964623396744,0.015088054208341696,0.1296588748295344,0.06423679079355914,0.05137124051398228,-0.06567767651401718,-0.29909174163049207,-0.001836746189624179,-0.25480696990904783,-0.006425037476878959,-0.0800866180911145,-0.04820450441255782,-0.03918690690529146,0.0020316275881517116,-0.06168415654130117,-0.07401825839863777,-0.09567268283856904,0.07214835249152803,0.22603802281468954,0.047730313289639045,-0.053301409491330186,-0.18297004340865952,0.02401956362413729,-0.08602532534919717,0.17761383697662056,-0.1781845186192469,-0.17691308103701536,-0.10887634191777401,-0.03311882493901638,0.001969656194165226,0.19521741734960507,-0.20131801437460334,-0.005029922967990939,-0.045550767276331866,0.08925611776860141,-0.017737173707024902,0.017253460794015116,-0.21730545324731926,0.08510306342840158,-0.13790475559491128,-0.14839869988840934,0.07115983705179017,0.06284442630139576,0.06230676946811592,0.013772375545290441,0.10116349155933037,0.005266980298153581,-0.15804063644356658,0.1566609911083348,0.0401669604846826,-0.1208531683520466,-0.016744896659239287,0.02973144415917882,-0.03185352194187211,0.171901536336755,-0.014641482780401687,0.04762223912645731,-0.006796139885599866,0.04693572808013207,-0.021311494102511108,0.04181578227318675,0.10869534880681023,-0.1674185010827275,-0.21964358443729448,-0.016697644534220558,-0.08838973857820519,-0.11926474322359912,-0.017223633351509244,-0.018641156673573415
-0.01596673835859929,0.020859776768231093,0.06822355948738656,0.013034761781554174,0.10202094100417838,-0.09349506107068577,-0.1943424342906191,0.08061154671482963,0.04266181533923432,0.022112472066692687,-0.06742503801388142,-0.0038815668888882307,0.0033894753864622974,0.07181350148098181,0.023904695848162322,0.10199589286442315,-0.05585539407962957,-0.1353657885778907,0.20954796262025482,0.10191573881720638,-0.0854065833594821,-0.012480613007881813,0.13719229011424824,-0.006129268320770788,0.02396507582141396,0.0018963017633055474,-0.11230518565749789,-0.19385212246403188,-0.2039537801349772,0.006778583039054654,-0.0021438448478728347,0.09895772245850955,0.13079295317300246,-0.0005421938075382176,0.1085986926863377,0.042272144146895375,-0.002276357128129673,-0.13561443360156075,-0.10187425145845634,-0.09509781881321792,0.05928712879051269,-0.11784791294659208,-0.0690460933857773,-0.10863883581940585,0.1639993528469767,-0.09372672330869186,-0.06581344364022741,0.020574253684255694,0.09144557967203785,0.24294632947439432,0.11695071208614503,0.050015600260335524,-0.010268511520082475,0.14724818534804543,-0.005760003374105978,0.1118244964300542,0.039090975306763254,0.007099888327221094,-0.05583247980632562,-0.00816537862208785,-0.023239886266152664,0.16349618640321306,-0.12186331338674551,0.07765975933634173,-0.11209705104167245,0.11244195143875972,0.10009692801466809,-0.02489137402602683,-0.012358141560920188,0.06812930208875335,-0.038570807713596826,-0.2561160096450847,0.05105800687640768,-0.11156371664776957,0.13808165333096545,0.04306481126046359,0.17360420527328682,-0.0756611234577483,-0.02084733717155206,0.03734395570478153,-0.01691967316637563,-0.022518411695255362,-0.2885759894453438,0.11380797120587495,-0.024638161940511365,0.0944755671959317,-0.09503839375438511,-0.0976356287546601,0.19092893844513548,-0.060543832893159455,0.017190839479338825,-0.0032724795473243673,-0.12297601639503399,0.0450576441975888,0.009558976133981264,0.07010338932128754,0.0018032971159801993,-0.07569922454305927,0.10420400023902837,0.06624462422780297
-0.012794417890913137,0.024186801557923576,-0.07168788116933242,0.03316347221605259,0.13096340311667395,0.007696512781584575,-0.10486364247405161,0.04104135471799228,0.12908917203291007,-0.01958522376323524,-0.12013911221251014,0.05552926615656067,0.036993971482624316,0.06350264608841259,0.10816825041028677,-0.1195457831201757,-0.02743233160769215,-0.05756174746342793,0.09033533213397621,0.009636576989712233,-0.09968708146640812,-0.0031891194704183933,0.06619206174454856,-0.06296361678744675,-0.00011002322852877666,0.007334850113617098,-0.23217645199175685,-0.18506300161328915,-0.2412262357429803,-0.020541263642036442,0.05840628472645077,0.042904253048465256,0.15356813404810601,0.057961051509691344,0.14180638375113866,-0.11125479239018272,-0.04894074222965341,-0.0595326758735492,0.020819956604879657,-0.18452844237430405,-0.012314121730047185,-0.13392456129072236,-0.09393969927467295,-0.06454343984671639,0.1643303956787262,-0.24641102051849859,-0.07814426247071452,-0.05916547532530931,0.06179595636619601,0.14208195161055384,0.158389525707985,-0.09579602145627042,0.1056463402978938,0.05978523079368052,0.1648578200110882,0.07146366887776968,0.0801818370693579,-0.021455770985823495,-0.06951245816893364,0.0627391036263276,-0.05725913716174146,0.11172206430194814,-0.06393601286659654,-0.006587865774752638,-0.08773419303839897,0.1391182718630804,0.013617808322257868,-0.05123641634453885,-0.1243632992936259,0.03343631792233846,-0.12580334695326706,-0.1440070583035921,-0.025870815028217028,-0.03705758748489988,-0.012368524497603233,0.11106929914510379,0.04005511147568741,0.0727764630421771,-0.06557623190753223,-0.07426967865056992,-0.032363173523161246,0.07440878783903782,-0.25377481723840983,0.17396747680403443,-0.09074654201839986,0.08024762721235647,-0.08881177884531347,-0.0269562753794141,0.06405922611350152,-0.06289950291769095,0.08983953492284011,0.046671967285821944,-0.10865927668988574,0.10730207561166646,-0.06081806583586156,0.012807580934005459,0.11428847445444426,-0.1373538438402793,0.1706930704404127,0.004744125940094745
-0.045947484629415954,0.04033936473534369,0.0806543441254409,-0.049331157937834276,0.130578022483856,-0.060379725317744666,-0.19931948411183134,0.06514817910338144,0.056530863424378734,-0.10542770995463334,-0.024290688134492873,-0.05034224475713384,-0.018834403001135664,0.055025627750382375,-0.015107020674325315,-0.03579550981337693,-0.11026847177598492,-0.1032455351013003,0.1823894842920907,0.06320406422335333,-0.05205034127736176,0.0023095403150176384,0.03693248900608301,-0.03258508148478327,0.0225334325540128,-0.009464139905293273,-0.25784556688831156,-0.1420118419758027,-0.13277492688383558,-0.0220086327740555,0.006854993031148479,0.07498735236411153,0.13128432811782761,0.05265959366481539,0.07854276705567215,0.023088968771838133,-0.048748792139397305,-0.17792635327162956,-0.015801910375192053,-0.19638976516954673,-0.008502476700875403,-0.11622601399953962,-0.06130549905893466,-0.024682759876979467,0.12732117506147636,-0.16663714985111253,0.008868291619069523,-0.07632563179796178,0.16345656542254583,0.16200632860729067,0.04714673125250304,-0.03291695947762138,0.0058132152025536276,0.07608604684982263,0.007858334278794378,0.05610402724390705,-0.027953930661119904,0.016901645264294746,-0.02258774374886847,-0.008344010259295357,-0.033342933405967175,0.08717812233183776,-0.16898903160013376,0.056008808955425586,-0.04473875323294399,0.059780310443181967,0.05570206098012451,-0.08140977675243685,-0.07189547301375297,0.09423786505801218,-0.11721203849878312,-0.2442616326448039,0.081795117940106,-0.0891694259191196,-0.05639662644568771,0.05578205446144083,0.2046719890068784,-0.008840444794730843,-0.063880639974108,-0.048998674230692846,-0.02268892119718698,0.00325651650640364,-0.3372815345077565,0.09518691960660144,-0.07781161288316328,0.08128940350524115,-0.1366344529119652,-0.054572001182577504,0.17496372622754827,-0.06066239436797623,0.11048752657226693,-0.060721020386486704,-0.16762229784612884,0.04861743408515969,0.06998222105899152,-0.029873490952199135,0.053154191460701695,0.002780816106024498,0.17375055886456084,0.008214764188312395
0.029744279667396692,-0.07397104601465358,0.04572875540974011,-0.12239094121269303,-0.02984138321273568,-0.05810339105314653,-0.006636584897035815,0.1004416650390338,-0.06999307898580334,-0.04143353463573435,0.05509920027974452,-0.12049077386152096,-0.05643587881118225,0.02128218769422453,0.17460125933321902,-0.05631205835267529,-0.013727373561904819,-0.05865267968290612,-0.015105248297556943,-0.16057123536212586,0.09157141359122861,-0.031442179961492886,0.04852869145388385,-0.22212882262663047,-0.031171632082448154,-0.08240542133166559,-0.27628477942213286,-0.12133609864808778,-0.03754933966006595,0.011546744336742569,0.17052829752268245,0.017159873725934607,-0.10073829779284081,0.051690333626567046,0.022011969067293587,-0.11662911371312115,-0.14448698024829595,-0.05623453618411097,-0.2501974237614472,-0.054804953913936603,0.07017842572499956,-0.14229873333594728,-0.08550862357942565,0.05382442016375829,0.16449393742533394,0.028687576428980274,0.003913108886822526,-0.09802499235858464,0.04638492941287454,0.08293614457162041,0.04228998211686125,-0.10367031804997348,-0.07229659316402859,-0.016313776612063634,-0.05054411130368002,0.04831203813945211,-0.11868991332975636,-0.14406709409847682,-0.13881016486774098,-0.05992030063489509,0.0656357057996036,0.12796735109025684,-0.019889872062382397,0.10745854360529256,-0.1282021976597311,0.25277193474319226,-0.18962216594502118,0.16594064380147203,0.020111844541153685,0.10214944462503216,-0.009317537496219006,0.05790295218192639,0.050439624132106245,0.09705210213828458,-0.004645451270651121,-0.051330154431932944,0.0857124116635059,0.004580540335695824,0.04820968926603593,-0.00727096169716251,-0.0967316704803976,0.07628078015961903,-0.062400183062815064,0.03385450220936452,-0.10453371795356306,0.09082516525493073,-0.06144444648298368,0.034818171757222564,0.17598901483749854,0.2667869079305685,-0.008022349037319814,0.05277743968436784,-0.007174489451866597,-0.08067584528102215,-0.025959985154685023,0.11646646128752018,-0.00832306198298416,-0.09784505634069326,-0.07097194108300209,0.035088879122593966
